"ID.","Balance","Qual_miles","cc1_miles","cc2_miles","cc3_miles","Bonus_miles","Bonus_trans","Flight_miles_12mo","Flight_trans_12","Days_since_enroll","Award."
466,74342,0,2500,2500,2500,4389,12,0,0,8228,0
467,139849,0,17500,2500,2500,19946,15,0,0,8228,1
468,26080,0,7500,2500,2500,9872,13,0,0,8228,1
469,29469,0,2500,2500,2500,2522,4,0,0,8228,0
470,189252,0,2500,2500,2500,2991,15,0,0,8228,0
471,382546,0,50000,2500,2500,136619,34,3000,6,8228,1
472,1113394,2015,50000,2500,2500,60883,26,2600,9,8228,1
473,459681,0,50000,2500,2500,95531,17,0,0,8228,1
474,83590,0,2500,2500,2500,3708,22,0,0,8228,0
475,82528,0,2500,2500,2500,2100,5,600,4,8228,1
476,5600,0,2500,2500,2500,125,1,0,0,8228,0
477,743745,2066,2500,2500,2500,4100,20,2500,18,8228,1
478,43954,0,50000,2500,2500,63463,13,250,1,8228,1
479,52005,0,17500,2500,2500,11870,15,100,1,8228,0
480,45494,0,2500,2500,2500,5021,16,600,2,8228,0
481,171509,0,17500,2500,2500,40090,55,6381,23,8151,1
482,235947,0,2500,2500,2500,3982,16,0,0,8145,0
483,153108,0,32500,2500,2500,25802,14,500,1,8137,0
484,260261,0,32500,2500,2500,33047,21,0,0,8146,1
485,80223,0,17500,2500,2500,21248,26,2050,7,8121,1
486,38716,0,7500,2500,2500,8253,21,0,0,8114,0
487,1125076,0,17500,2500,2500,23046,14,0,0,8107,0
488,10954,500,2500,2500,2500,2500,1,0,0,8095,1
489,97099,0,2500,2500,2500,6325,21,1700,5,8085,0
490,62396,2128,2500,2500,2500,1250,3,0,0,8075,1
491,40645,0,17500,2500,2500,18348,13,0,0,8067,1
492,82655,0,50000,2500,2500,101101,19,700,2,8057,1
493,84035,0,2500,2500,2500,4240,6,1600,4,8114,1
494,1199220,2919,2500,2500,2500,3800,19,3300,18,8023,1
495,86345,0,17500,2500,2500,13415,16,350,2,8009,0
496,2701,0,2500,2500,2500,5000,10,0,0,8002,1
497,46874,0,2500,2500,2500,9689,38,500,1,7990,0
498,10879,0,50000,2500,2500,78186,32,3400,12,7981,1
499,12742,0,2500,2500,2500,0,0,0,0,7966,0
500,122904,0,32500,2500,2500,37380,21,1300,4,7956,0
501,10994,0,2500,2500,2500,1250,3,0,0,8007,0
502,2318,0,7500,2500,2500,8747,14,0,0,7945,1
503,11070,0,2500,2500,2500,0,0,0,0,7939,1
504,21921,0,2500,2500,2500,0,0,0,0,7939,0
505,162521,0,50000,2500,2500,57354,25,0,0,8105,1
506,207545,0,2500,2500,2500,11137,34,4387,12,8105,1
507,86112,0,32500,2500,2500,35528,22,0,0,8105,0
508,18328,0,2500,2500,2500,0,0,0,0,6790,0
509,217557,0,50000,2500,2500,97584,19,550,2,6679,0
510,11504,0,2500,2500,2500,100,1,0,0,6675,0
511,143200,0,50000,2500,2500,79837,28,50,1,6667,1
512,160703,0,32500,2500,2500,32560,12,0,0,6666,0
513,910,0,2500,2500,2500,5172,13,0,0,6662,1
514,94105,0,2500,2500,2500,100,1,0,0,6676,0
515,18422,0,2500,2500,2500,3297,13,0,0,6653,0
516,889456,1024,50000,2500,2500,98959,29,850,4,6652,1
517,9800,589,2500,2500,2500,10348,34,3000,25,6651,1
518,148318,0,32500,2500,2500,51197,22,350,2,6648,1
519,26149,0,2500,2500,2500,5190,6,0,0,6646,0
520,76933,0,32500,2500,2500,28075,17,0,0,6646,0
521,346178,0,50000,2500,2500,63803,16,0,0,6645,0
522,22878,0,2500,2500,2500,9039,32,0,0,6641,1
523,66741,2880,50000,2500,2500,71921,30,2600,7,6638,1
524,134060,0,32500,2500,2500,46606,13,0,0,6637,0
525,3305,0,2500,2500,2500,31465,24,1700,10,6633,1
526,28930,0,2500,2500,2500,8185,17,0,0,6630,0
527,208519,0,2500,2500,2500,4040,6,450,2,6627,0
528,58951,0,32500,2500,2500,47994,15,500,1,6625,0
529,25395,0,2500,2500,2500,2000,1,0,0,6624,0
530,109248,0,2500,2500,2500,6828,11,0,0,6618,1
531,43387,0,2500,2500,2500,4942,13,0,0,6613,0
532,52423,0,32500,2500,2500,26926,13,0,0,6611,1
533,26858,500,32500,2500,2500,34308,17,900,3,6606,1
534,5410,0,32500,2500,2500,45890,22,0,0,6603,1
535,18177,0,17500,2500,2500,12040,12,0,0,6690,1
536,413509,0,2500,2500,2500,2500,1,0,0,6598,1
537,98472,1776,50000,2500,2500,124421,45,10250,28,6621,1
538,86520,3445,50000,2500,2500,64450,20,1000,2,6592,1
539,16648,0,2500,2500,2500,625,4,0,0,6588,0
540,267404,0,50000,2500,2500,263685,51,3000,6,6584,1
541,31478,0,17500,2500,2500,18885,18,0,0,6578,1
542,17445,0,2500,2500,2500,4500,3,500,1,6576,1
543,49052,0,32500,2500,2500,46718,17,0,0,6575,1
544,21689,0,2500,2500,2500,0,0,0,0,6570,0
545,18302,0,2500,2500,2500,2197,10,0,0,6569,0
546,26220,0,2500,2500,2500,2775,11,0,0,6647,0
547,59552,0,2500,2500,2500,7551,22,0,0,6473,1
548,34962,0,2500,2500,2500,252,3,0,0,6208,0
549,16153,0,2500,2500,2500,180,1,0,0,6491,0
550,28931,0,2500,2500,2500,6500,4,500,1,6354,1
551,202636,0,2500,2500,2500,19000,5,0,0,6119,1
552,153962,0,50000,2500,2500,90992,21,0,0,6567,1
553,63311,0,32500,2500,2500,25048,14,0,0,6634,1
554,8561,0,2500,2500,2500,2050,8,1300,2,6675,1
555,256219,0,17500,2500,2500,29823,33,6568,16,6561,1
556,122700,0,17500,2500,2500,18604,13,0,0,6556,0
557,81419,0,7500,2500,2500,7769,12,350,1,6599,1
558,13873,0,2500,2500,2500,4833,20,0,0,6519,0
559,148,0,2500,2500,2500,190,2,0,0,6507,0
560,178919,0,17500,2500,2500,23387,17,0,0,6555,1
562,19702,0,2500,2500,2500,3000,1,0,0,6554,1
563,18820,0,2500,2500,2500,0,0,0,0,6549,0
564,213849,0,2500,2500,2500,500,1,0,0,6549,1
565,28077,0,2500,2500,2500,735,6,500,1,6575,0
566,4528,0,2500,2500,2500,290,1,0,0,6565,0
567,40418,0,17500,2500,2500,12678,12,0,0,6541,1
568,380930,0,7500,7500,2500,22485,25,213,1,6539,1
569,176849,0,2500,2500,2500,7700,11,950,4,6539,1
570,71235,0,32500,2500,2500,41004,14,0,0,6535,0
571,76446,0,50000,2500,2500,63811,17,0,0,6550,1
572,148915,0,17500,2500,2500,23522,16,650,2,6532,1
573,65034,0,17500,2500,2500,14331,16,800,3,6541,0
574,35738,0,32500,2500,2500,41264,16,0,0,6526,1
575,313,0,2500,2500,2500,1600,1,0,0,6525,0
576,55703,0,2500,2500,2500,0,0,0,0,6520,0
577,11613,0,2500,2500,2500,2000,1,0,0,6519,1
578,65672,0,32500,2500,2500,29089,13,0,0,6529,0
579,84785,0,2500,2500,2500,4570,14,0,0,6514,0
580,30592,862,2500,2500,2500,2602,7,0,0,6512,0
581,99293,0,50000,2500,2500,81040,23,1000,2,6508,1
582,51830,0,2500,2500,2500,0,0,0,0,6507,0
583,20126,0,50000,2500,2500,78999,28,800,3,6506,1
584,3294,0,2500,2500,2500,1330,2,0,0,6498,0
585,11143,0,2500,2500,2500,2800,6,800,5,6529,1
586,8250,0,2500,2500,2500,250,2,0,0,6486,0
587,117670,0,50000,2500,2500,53043,19,550,1,6505,0
588,49454,0,7500,2500,2500,9548,22,250,1,6501,0
589,58421,0,2500,2500,2500,1000,1,0,0,6532,0
590,33443,0,2500,2500,2500,0,0,0,0,6476,0
591,13886,0,2500,2500,2500,0,0,0,0,6465,0
592,15349,0,2500,2500,2500,250,2,0,0,6457,0
593,78712,0,2500,2500,2500,0,0,0,0,6433,0
594,89742,0,32500,2500,2500,39073,13,0,0,6498,0
595,31311,0,2500,2500,2500,3961,10,0,0,6494,0
596,133445,8264,2500,2500,2500,3375,13,0,0,6492,1
597,136161,0,2500,2500,2500,6032,15,0,0,6463,0
599,9998,0,2500,2500,2500,0,0,0,0,6448,0
600,37904,0,17500,2500,2500,19052,17,0,0,6487,1
601,41243,0,32500,2500,2500,27971,7,300,1,6483,0
602,54011,1604,17500,2500,2500,38380,20,5780,4,6487,1
603,5351,0,2500,2500,2500,100,1,0,0,6450,0
604,23334,0,2500,2500,2500,0,0,0,0,6441,0
605,11255,0,2500,2500,2500,0,0,0,0,6428,0
606,48127,0,32500,2500,2500,41447,28,0,0,6421,1
607,329497,0,50000,2500,2500,57264,12,0,0,6484,1
608,158895,0,32500,2500,2500,41954,15,0,0,6525,0
609,34540,0,32500,2500,2500,27882,13,0,0,6494,0
610,117623,0,50000,2500,2500,86582,26,1000,6,6477,1
611,126409,0,32500,2500,2500,28460,13,0,0,6478,0
612,112843,0,17500,2500,2500,16137,14,0,0,6472,1
613,117240,0,2500,2500,2500,1200,3,700,2,6471,1
614,7216,0,17500,2500,2500,21419,18,0,0,6470,1
615,26412,0,2500,2500,2500,5086,2,0,0,6552,0
616,427528,0,32500,2500,2500,35098,16,1600,3,6465,0
617,1846,0,2500,2500,2500,450,1,0,0,6471,0
618,45830,0,7500,2500,2500,23404,10,0,0,6459,0
619,179042,0,2500,2500,2500,25078,50,3350,15,6456,1
620,41487,500,2500,2500,2500,10885,7,0,0,6451,1
621,39601,0,2500,2500,2500,3733,9,0,0,6450,1
622,46142,0,17500,2500,2500,14445,13,0,0,6452,1
623,110277,0,32500,2500,2500,37110,18,1500,3,6445,1
625,122928,0,17500,2500,2500,12211,14,0,0,6443,0
626,146599,0,17500,2500,2500,16463,16,1000,2,6444,1
627,338656,0,32500,2500,2500,52908,16,0,0,6444,0
628,54125,0,32500,2500,2500,48874,17,450,3,6463,1
629,29861,0,32500,2500,2500,28190,15,0,0,6407,1
630,126148,0,7500,2500,2500,6273,8,0,0,6435,0
631,62080,2975,7500,2500,2500,19113,32,10650,28,6434,1
632,175131,0,50000,2500,2500,53495,15,0,0,6431,1
633,365918,0,50000,2500,2500,83752,23,1373,7,6429,1
634,105547,0,17500,2500,2500,24973,26,500,1,6415,0
635,67615,0,17500,2500,2500,14168,13,0,0,6413,0
636,33554,0,32500,2500,2500,27410,16,350,1,6428,1
637,163083,0,2500,2500,2500,3825,9,450,4,6428,0
638,747983,0,32500,2500,2500,26117,15,50,1,6427,1
639,415070,588,50000,2500,2500,153183,41,3802,20,6423,1
640,18111,0,2500,2500,2500,4625,26,0,0,6463,0
641,41526,0,2500,2500,2500,0,0,0,0,6406,0
642,38021,0,2500,2500,2500,5538,9,0,0,6407,0
643,17500,0,2500,2500,2500,0,0,0,0,6400,0
644,5906,0,2500,2500,2500,280,1,0,0,6395,0
645,70133,0,7500,2500,2500,7396,16,0,0,6392,0
646,32010,0,2500,2500,2500,12315,6,650,2,6421,1
647,82605,0,17500,2500,2500,23049,15,0,0,6417,0
648,77285,0,50000,2500,2500,63841,32,0,0,6417,1
649,15219,0,2500,2500,2500,0,0,0,0,6427,1
650,54889,0,7500,2500,2500,13150,4,0,0,6438,0
651,8910,0,2500,2500,2500,150,1,150,1,6413,0
652,49891,0,2500,2500,2500,500,1,500,1,6392,0
653,10484,0,2500,2500,2500,0,0,0,0,6375,0
654,15496,0,2500,2500,2500,0,0,0,0,6324,0
655,16714,0,2500,2500,2500,0,0,0,0,6214,0
656,25835,0,17500,2500,2500,15153,15,0,0,6142,1
657,3487,0,2500,2500,2500,710,1,0,0,6059,0
658,347096,0,2500,2500,2500,12000,6,0,0,6408,1
659,155962,1199,17500,2500,2500,16510,16,50,1,6406,1
660,160572,0,2500,2500,2500,8163,18,500,1,6403,1
661,257068,2586,2500,2500,2500,5900,4,400,1,6420,1
662,48410,0,32500,2500,2500,37869,16,500,1,6395,1
663,33269,0,2500,2500,2500,4675,10,200,1,6396,0
664,25685,0,2500,2500,2500,185,3,0,0,6382,0
665,50500,0,2500,2500,2500,4765,14,0,0,6380,0
666,97486,0,17500,2500,2500,22707,15,0,0,6387,0
667,323459,0,2500,2500,2500,12000,8,1500,3,6378,1
668,11821,0,2500,2500,2500,10697,10,0,0,6387,1
669,37039,0,32500,2500,2500,29976,18,0,0,6375,0
670,28306,0,2500,2500,2500,233,3,0,0,6371,0
671,109532,0,50000,2500,2500,128048,53,7939,26,6372,1
672,91974,0,17500,2500,2500,19223,18,500,1,6372,1
673,65823,0,32500,2500,2500,28208,19,300,3,6373,1
675,104824,0,17500,2500,2500,14582,15,0,0,6366,0
676,16061,0,2500,2500,2500,2750,11,0,0,6366,0
677,55237,0,7500,2500,2500,5547,14,0,0,6358,0
678,10491,0,2500,2500,2500,5025,11,150,1,6357,0
679,192334,0,32500,2500,2500,33950,21,1450,4,6366,1
680,45501,0,32500,2500,2500,49656,17,316,1,6375,1
681,18661,0,2500,2500,2500,0,0,0,0,6352,0
682,89668,0,32500,2500,2500,29130,14,0,0,6350,0
683,53327,0,2500,2500,2500,8650,6,650,2,6350,1
684,133143,0,32500,2500,2500,43643,14,50,1,6385,0
685,22268,0,17500,2500,2500,23582,15,200,1,6339,1
686,26556,3490,2500,2500,2500,2845,14,720,4,6339,1
687,9601,0,17500,2500,2500,20467,16,0,0,6338,1
688,280561,0,17500,2500,2500,12154,13,0,0,6337,0
689,146248,0,2500,2500,2500,2900,4,1400,3,6333,0
690,9483,0,2500,2500,2500,1000,1,0,0,6340,0
691,119082,5051,2500,2500,2500,4230,17,3600,14,6340,1
692,232171,0,17500,2500,2500,22258,30,650,2,6340,1
693,369816,1745,32500,2500,2500,46942,35,7266,17,6340,1
694,37381,0,2500,2500,2500,6091,16,0,0,6332,0
695,173543,0,50000,2500,2500,92752,25,0,0,6329,1
696,31211,0,2500,2500,2500,280,4,100,1,6330,0
697,47780,0,50000,2500,2500,88773,20,250,2,6329,1
698,79479,0,17500,2500,2500,23167,13,0,0,6118,0
699,81960,0,32500,2500,2500,37072,22,700,7,6326,0
700,20162,0,2500,2500,2500,2750,15,0,0,6324,0
701,105683,0,32500,2500,2500,28386,17,0,0,6361,0
702,234327,0,32500,2500,2500,30406,28,150,2,6319,1
703,463494,0,17500,2500,2500,27390,17,750,1,6323,1
704,17334,0,2500,2500,2500,6783,27,50,1,6318,0
705,57909,0,2500,2500,2500,5150,4,0,0,6323,0
706,17949,0,2500,2500,2500,0,0,0,0,6312,0
707,529477,0,7500,2500,2500,31624,28,2098,5,6311,1
708,71543,0,2500,2500,2500,0,0,0,0,6305,0
709,111897,0,17500,2500,2500,14728,14,0,0,6310,0
710,61598,0,2500,2500,2500,0,0,0,0,6311,0
711,417875,0,32500,2500,2500,44472,18,0,0,6308,0
712,340874,0,50000,2500,2500,68090,43,5676,27,6305,1
713,32774,0,2500,2500,2500,0,0,0,0,6304,1
714,242910,1115,50000,2500,2500,103935,18,500,1,6296,1
715,137843,0,32500,2500,2500,45416,24,250,1,6302,1
716,30530,0,2500,2500,2500,5590,12,2950,9,6298,1
717,30973,0,2500,2500,2500,0,0,0,0,6298,0
718,238749,0,2500,2500,2500,7134,14,3134,12,6297,1
719,16803,0,2500,2500,2500,1287,6,0,0,6291,0
720,23553,810,2500,2500,2500,1587,4,487,2,6295,1
721,48161,0,32500,2500,2500,41174,24,0,0,6294,1
722,21616,0,2500,2500,2500,0,0,0,0,6291,0
723,13114,0,7500,2500,2500,14029,13,0,0,6289,1
724,117120,0,32500,2500,2500,41278,17,500,1,6288,0
725,52987,0,17500,2500,2500,17510,15,0,0,6289,0
726,150176,0,32500,2500,2500,29999,17,400,1,6284,0
727,19002,0,17500,2500,2500,22675,21,0,0,6277,1
728,60976,0,50000,2500,2500,97318,31,7000,14,6282,1
729,50675,0,2500,2500,2500,1100,2,100,1,6282,0
730,65466,0,7500,2500,2500,5488,13,0,0,6280,0
731,64280,0,17500,2500,2500,21721,18,0,0,6280,1
732,14523,0,2500,2500,2500,4197,4,0,0,6276,1
733,384470,0,17500,2500,2500,20468,16,0,0,6280,1
734,9157,0,2500,2500,2500,75,2,0,0,6274,0
735,151904,733,50000,2500,2500,76440,25,950,8,6273,1
736,13781,0,32500,2500,2500,48914,19,500,1,6269,1
737,40567,0,17500,2500,2500,18122,16,0,0,6268,0
738,43090,0,17500,2500,2500,11411,10,0,0,6259,0
739,1875,0,2500,2500,2500,1250,3,0,0,6266,0
740,126555,0,32500,2500,2500,41253,19,0,0,6280,1
741,16472,0,32500,2500,2500,45517,12,0,0,6262,1
742,21270,0,2500,2500,2500,318,10,0,0,6256,0
743,33410,0,2500,2500,2500,818,12,0,0,6255,0
744,15750,0,2500,2500,2500,1065,3,0,0,6254,1
745,104665,0,7500,2500,2500,9547,12,0,0,6249,0
746,86285,0,50000,2500,2500,61274,14,0,0,6249,1
747,41967,0,2500,2500,2500,2125,10,0,0,6247,0
748,35026,0,2500,2500,2500,9799,27,500,1,6247,0
749,138411,0,50000,2500,2500,53843,14,0,0,6247,0
750,127693,0,17500,2500,2500,17383,15,0,0,6246,1
751,52050,0,32500,2500,2500,43190,14,0,0,6245,1
752,37162,0,2500,2500,2500,0,0,0,0,6241,0
753,440265,4081,2500,2500,2500,22750,15,1250,10,6234,1
754,66572,0,7500,2500,2500,8048,14,450,2,6240,1
755,237093,0,32500,2500,2500,42020,15,0,0,6240,0
756,79561,0,2500,2500,2500,6333,12,400,2,6231,0
757,131528,0,7500,2500,2500,10365,17,500,1,6227,0
758,11820,0,2500,2500,2500,2045,5,0,0,6227,0
759,20810,0,2500,2500,2500,1713,13,0,0,6225,0
760,189423,0,50000,2500,2500,63584,31,600,1,6476,0
761,96477,0,2500,2500,2500,2987,13,0,0,6221,1
762,106471,0,2500,2500,2500,8444,5,100,1,6220,0
763,33374,0,17500,2500,2500,20441,13,0,0,6214,1
764,210018,0,32500,2500,2500,48914,16,0,0,6217,1
765,26740,0,2500,2500,2500,619,7,0,0,6213,0
766,244216,0,32500,2500,2500,39166,14,0,0,6214,0
767,76737,0,32500,2500,2500,34648,31,0,0,6211,0
768,20999,0,17500,2500,2500,15914,13,0,0,6206,1
769,43179,0,17500,2500,2500,11915,6,0,0,6214,1
770,119214,0,7500,2500,2500,10028,16,0,0,6205,1
771,14988,0,2500,2500,2500,2100,10,0,0,6203,0
772,21334,0,2500,2500,2500,5472,20,0,0,6200,0
773,104307,0,32500,2500,2500,51769,24,450,1,6197,0
774,34357,0,50000,2500,2500,73622,25,100,1,6198,1
775,231437,0,17500,2500,2500,31266,26,1550,4,6340,0
776,14662,0,2500,2500,2500,1110,12,0,0,6197,0
777,13144,0,17500,2500,2500,18615,18,0,0,6196,1
778,10978,0,17500,2500,2500,14313,11,0,0,6193,1
779,150698,0,32500,2500,2500,43589,20,1200,4,6193,0
780,18035,0,2500,2500,2500,811,2,0,0,6193,0
781,194604,0,7500,2500,2500,6606,10,0,0,6190,0
782,117852,2376,2500,2500,2500,11406,21,3850,13,6186,1
783,32356,0,17500,2500,2500,22918,19,0,0,6571,0
784,44247,948,32500,2500,2500,40939,26,0,0,6184,1
785,23431,0,2500,2500,2500,3546,10,0,0,6182,0
786,37773,0,7500,2500,2500,8436,15,0,0,6179,1
787,245758,0,2500,2500,2500,2750,4,750,2,6179,0
788,63587,0,2500,2500,2500,500,1,500,1,6184,0
789,15088,0,2500,2500,2500,5625,15,0,0,6177,1
790,152539,0,50000,2500,2500,65972,14,0,0,6187,0
791,333500,0,50000,2500,2500,69780,23,1258,4,6171,1
792,15064,0,2500,2500,2500,2910,9,0,0,6171,1
793,19032,0,2500,2500,2500,2375,12,0,0,6169,0
794,66434,0,17500,2500,2500,13041,13,0,0,6230,0
795,146097,0,7500,2500,2500,6919,16,0,0,6165,0
796,8207,0,2500,2500,2500,1750,7,0,0,6184,0
797,293648,0,17500,2500,2500,22148,15,0,0,6161,0
798,147472,0,17500,2500,2500,20645,16,0,0,6163,1
799,103993,0,17500,2500,2500,14149,13,100,1,6158,1
800,34651,0,2500,2500,2500,4000,6,500,1,6157,1
801,102339,0,32500,2500,2500,47498,19,0,0,6156,0
802,149167,0,32500,2500,2500,48521,13,0,0,6155,0
803,105249,0,32500,2500,2500,36093,15,0,0,6153,1
804,55610,0,2500,7500,2500,5095,13,0,0,6151,0
805,70391,0,2500,2500,2500,6000,4,0,0,6150,1
806,74645,0,32500,2500,2500,40367,18,0,0,6147,1
807,26939,0,32500,2500,2500,29264,15,0,0,6148,1
808,207655,500,50000,2500,2500,78967,31,0,0,6144,0
809,7421,0,2500,2500,2500,0,0,0,0,6142,1
810,74924,6286,32500,2500,2500,59650,13,0,0,6141,0
811,17599,0,2500,2500,2500,100,1,0,0,6029,0
812,5594,0,2500,2500,2500,370,1,0,0,5835,0
813,66122,0,17500,2500,2500,11756,13,0,0,5630,1
814,12024,0,2500,2500,2500,0,0,0,0,5119,0
815,42044,2253,17500,2500,2500,11433,10,0,0,6140,1
816,83105,0,32500,2500,2500,65077,28,753,3,6137,1
817,152063,0,32500,2500,2500,34257,19,1100,3,6159,1
818,59546,0,17500,2500,2500,20730,4,0,0,6135,0
819,1258,0,2500,2500,2500,475,4,0,0,6134,0
820,75181,0,2500,2500,2500,2455,7,1100,3,6133,0
821,68255,0,17500,2500,2500,19077,22,400,2,6130,1
822,58229,0,50000,2500,2500,53108,16,500,1,6137,1
823,97349,0,32500,2500,2500,42774,14,0,0,6128,0
824,131424,0,50000,2500,2500,58814,14,50,1,6128,1
825,24011,0,7500,2500,2500,20442,9,0,0,6123,1
826,64538,0,2500,2500,2500,0,0,0,0,6123,0
827,3832,0,2500,2500,2500,1000,1,0,0,6120,0
828,3268,0,32500,2500,2500,52263,32,0,0,6120,1
829,36790,0,2500,2500,2500,7158,14,0,0,6133,0
830,363165,2565,2500,2500,2500,5950,11,1850,8,6116,1
831,179382,0,2500,2500,2500,4225,7,0,0,6115,0
832,218207,0,2500,2500,2500,8500,4,0,0,6114,1
833,765738,0,50000,2500,2500,62133,14,0,0,6112,1
834,54265,0,2500,2500,2500,0,0,0,0,6109,0
835,69959,0,17500,2500,2500,16504,13,0,0,6108,0
836,86380,2643,2500,2500,2500,13500,3,0,0,6102,1
837,48321,0,2500,2500,2500,0,0,0,0,6102,0
838,78130,0,32500,2500,2500,37251,15,900,2,6120,0
839,25333,0,17500,2500,2500,11229,16,300,2,6099,1
840,54522,0,17500,2500,2500,21221,45,2500,5,6125,0
841,75413,0,32500,2500,2500,31726,18,0,0,6094,0
842,292533,0,50000,2500,2500,64186,15,1000,2,6095,1
843,114932,8559,2500,2500,2500,3150,13,1650,12,6092,1
844,18932,0,17500,2500,2500,24660,22,0,0,6091,1
845,35997,0,50000,2500,2500,71171,19,900,5,6088,1
846,136664,0,32500,2500,2500,36024,15,0,0,6086,0
847,173191,0,32500,2500,2500,31503,13,0,0,6084,1
848,16528,0,2500,2500,2500,250,2,0,0,6081,0
850,119932,0,17500,2500,2500,22463,26,5177,11,6077,1
851,144171,0,32500,2500,2500,33200,15,0,0,6073,0
852,77109,0,50000,2500,2500,60000,7,0,0,6071,0
853,144973,0,17500,2500,2500,23703,14,0,0,6280,0
854,75027,0,2500,2500,2500,1390,3,500,1,6067,0
855,96387,0,32500,2500,2500,43512,20,0,0,6065,1
856,34854,0,2500,2500,2500,750,5,650,4,6063,0
857,44307,0,7500,2500,2500,7944,8,0,0,6060,0
858,73836,0,50000,2500,2500,64748,19,0,0,6087,0
859,20126,0,2500,2500,2500,0,0,0,0,6053,0
860,56268,0,32500,2500,2500,33447,14,100,1,6017,1
861,25629,0,32500,2500,50000,107308,36,600,2,5966,1
862,70774,0,17500,2500,2500,32635,31,1400,14,5931,1
863,6371,0,2500,2500,2500,1404,8,0,0,5905,0
864,95595,0,17500,2500,2500,12060,14,0,0,5877,0
865,51843,0,32500,2500,2500,40997,17,0,0,5859,0
866,84868,0,32500,2500,2500,33187,15,0,0,6057,0
867,79629,0,2500,2500,2500,2550,2,50,1,6091,0
868,58620,0,2500,2500,2500,2125,10,0,0,6051,0
869,70380,0,50000,2500,2500,74399,12,0,0,6050,1
870,93473,0,17500,2500,2500,20257,15,0,0,6049,0
871,131621,0,7500,2500,2500,27846,31,6047,11,6045,1
872,195563,0,17500,2500,2500,16715,13,0,0,6042,0
873,21138,0,2500,2500,2500,4500,2,0,0,6031,1
874,93319,0,2500,2500,2500,270,3,100,1,6043,0
875,56606,3818,32500,2500,2500,61634,14,100,1,6039,1
876,38763,0,32500,2500,2500,34652,13,0,0,6037,1
877,16430,0,7500,2500,2500,8528,12,0,0,6036,1
878,61440,0,7500,2500,2500,8156,25,0,0,6032,0
879,206648,0,2500,2500,2500,5132,16,2450,11,6030,1
880,323273,0,2500,2500,2500,9000,5,500,1,6028,1
881,76702,0,17500,2500,2500,21568,17,0,0,6025,1
882,19348,0,17500,2500,2500,17059,19,0,0,6022,1
883,31669,0,7500,2500,2500,8384,15,0,0,6018,1
884,40902,0,2500,2500,2500,4850,7,1350,5,6018,0
885,16906,0,2500,2500,2500,2750,15,0,0,6017,0
886,65508,0,2500,2500,2500,14000,7,2500,5,6015,1
887,10152,0,2500,2500,2500,0,0,0,0,6010,0
888,21461,0,17500,2500,2500,40806,28,0,0,6011,1
889,28979,0,7500,2500,2500,6494,12,0,0,6010,0
890,24711,0,2500,2500,2500,3193,11,500,1,6009,0
891,301447,0,50000,2500,2500,63866,18,500,1,6004,1
892,234308,0,17500,2500,2500,21078,15,200,1,6007,0
893,37832,0,2500,2500,2500,0,0,0,0,6004,0
894,135168,0,32500,2500,2500,29156,16,300,2,6002,0
895,134650,0,32500,2500,2500,40232,17,2055,2,6000,0
896,20665,0,17500,2500,2500,19947,16,0,0,5997,1
897,5546,0,2500,2500,2500,2631,6,0,0,5995,1
898,91736,0,32500,2500,2500,26724,14,0,0,5994,0
899,444159,0,2500,2500,2500,0,0,0,0,5993,0
900,94167,0,2500,2500,2500,6500,4,500,1,5990,1
901,132256,0,7500,2500,2500,15040,24,899,3,5988,0
902,149959,0,50000,2500,2500,85844,51,1400,4,5986,1
903,104338,0,2500,2500,2500,2500,1,0,0,5982,0
904,38312,0,32500,2500,2500,37419,14,0,0,5980,1
905,1860,0,2500,2500,2500,65,2,0,0,5976,0
906,54337,0,2500,2500,2500,2131,9,230,1,5976,0
907,218763,8753,2500,2500,2500,11650,6,1150,3,5975,0
908,26204,967,2500,2500,2500,4030,6,2930,4,5989,0
909,27876,0,2500,2500,2500,0,0,0,0,5972,0
910,115533,0,7500,2500,2500,8867,15,0,0,5968,0
911,129412,0,50000,2500,2500,62510,21,0,0,5982,0
912,172110,9325,50000,2500,2500,21382,23,950,3,5944,1
913,143378,0,2500,2500,2500,3000,4,1500,3,5905,0
914,120476,0,7500,2500,2500,9406,14,0,0,5870,0
915,15835,0,7500,2500,50000,112171,16,0,0,5825,1
916,289351,0,50000,2500,2500,147787,35,500,1,5789,1
917,32141,0,2500,2500,2500,3500,14,0,0,5768,0
918,967,0,2500,2500,2500,980,2,0,0,5716,0
919,20281,0,2500,2500,2500,0,0,0,0,5567,0
920,111072,0,32500,2500,2500,50533,19,350,1,5541,0
921,2111,0,2500,2500,2500,100,1,0,0,5962,0
922,322454,0,32500,2500,2500,44591,23,250,1,5961,1
923,4600,0,2500,2500,2500,140,1,0,0,5959,0
924,23390,0,2500,2500,2500,1650,3,150,1,5958,0
925,210496,0,2500,2500,2500,9022,24,4900,19,5953,1
926,40189,0,2500,2500,2500,0,0,0,0,5952,1
927,21747,0,2500,2500,2500,0,0,0,0,5638,1
928,212051,0,50000,2500,2500,76256,23,2993,6,5523,0
929,266200,0,2500,2500,2500,5000,1,0,0,5583,0
930,54148,0,32500,2500,2500,40233,14,350,1,5949,1
931,25512,0,2500,2500,2500,0,0,0,0,5393,0
932,28519,0,2500,2500,2500,2125,2,0,0,5405,0
933,219387,0,50000,2500,2500,105913,21,150,2,5951,1
